@RELATION UCAB

@ATTRIBUTE x	REAL
@ATTRIBUTE y	REAL
@ATTRIBUTE z 	REAL
@ATTRIBUTE clase {Pasillo,L1207,L1208,L1209,L1210,L1211,L1212,L1213}

@DATA
-0.800000011920929,-31.7000007629394,5.19999980926513,L1211
12.6000003814697,-23.6000003814697,5.19999980926513,L1211
24.1000003814697,-9.5,0.800000011920929,L1211
26.2999992370605,-4.09999990463256,-1.79999995231628,L1211
34.2999992370605,-5.59999990463256,-7.09999990463256,L1211
36.4000015258789,-1.39999997615814,-9.5,L1211
33.4000015258789,1.39999997615814,-12.6000003814697,L1211
30.2999992370605,-8.69999980926513,-13.3000001907348,L1211
30.2999992370605,-13.8999996185302,-12.1999998092651,L1211
27,-15.1999998092651,-6.30000019073486,L1211
26.7999992370605,-11.1999998092651,-4.80000019073486,L1211
26.3999996185302,-9.10000038146972,-3.09999990463256,L1211
26,-3.70000004768371,-3.09999990463256,L1211
21.6000003814697,15.6000003814697,-11.1999998092651,L1211
-5,19.8999996185302,-18.8999996185302,L1211
-3.59999990463256,20.6000003814697,-18.1000003814697,L1211
-0.100000001490116,21,-19.7000007629394,L1211
5.19999980926513,15.6000003814697,-24.1000003814697,L1211
2.09999990463256,15.1000003814697,-24.2000007629394,L1211
7,15.1000003814697,-23.6000003814697,L1211
4.80000019073486,16.2999992370605,-24.2000007629394,L1211
5.69999980926513,17.6000003814697,-26.7999992370605,L1211
7.09999990463256,17.2000007629394,-27.2000007629394,L1211
8,16,-27.6000003814697,L1211
-20,5.80000019073486,-28,L1211
-25.5,-4.09999990463256,-23.7000007629394,L1211
-25.5,-6.59999990463256,-22.6000003814697,L1211
-25.8999996185302,-7.5,-21.7000007629394,L1211
-25.8999996185302,-7.09999990463256,-23.8999996185302,L1211
-25.8999996185302,-9.89999961853027,-26.1000003814697,L1211
-25.8999996185302,-11.6999998092651,-26.6000003814697,L1211
-28.8999996185302,-14.5,-25.1000003814697,L1211
-31.5,-12.8000001907348,-21.8999996185302,L1211
-32.4000015258789,-11.3000001907348,-20.6000003814697,L1211
-29.7000007629394,-8.5,-17,L1211
-29.8999996185302,-7.40000009536743,-15.3000001907348,L1211
-29.8999996185302,-3.09999990463256,-15.6999998092651,L1211
-7.88000011444091,-34.7999992370605,-9.35000038146972,L1211
-5.5,-36.9000015258789,-5.80000019073486,L1211
-2.59999990463256,-37.7999992370605,-6,L1211
-2.20000004768371,-38.2000007629394,-5,L1211
-1.79999995231628,-37.7999992370605,-1,L1211
-3.79999995231628,-36.599998474121,-0.400000005960464,L1211
-7.59999990463256,-35.099998474121,2.90000009536743,L1211
-2.70000004768371,-34.2000007629394,4.90000009536743,L1211
-6.5,-33,6.19999980926513,L1211
-2.20000004768371,-31.7000007629394,5.69999980926513,L1211
8.89999961853027,-26.1000003814697,4.09999990463256,L1211
24.3999996185302,-3.79999995231628,-2.5,L1211
25.6000003814697,-2.90000009536743,-3.5,L1211
32.2000007629394,-3.29999995231628,-4.90000009536743,L1211
38.099998474121,-0.200000002980232,-5.90000009536743,L1211
34.4000015258789,2.29999995231628,-13.5,L1211
31.2000007629394,1,-11.3999996185302,L1211
30.7999992370605,-12.3999996185302,-10.6000003814697,L1211
30,-12.3999996185302,-4.5,L1211
27.8999996185302,-12.8000001907348,-3.20000004768371,L1211
26.5,-8.89999961853027,-2.5,L1211
25.7000007629394,-8.39999961853027,-1.20000004768371,L1211
25.7000007629394,9.39999961853027,-5.90000009536743,L1211
6.19999980926513,22,-16.5,L1211
2.59999990463256,21.3999996185302,-17.7999992370605,L1211
3,22.6000003814697,-17.8999996185302,L1211
3,21.2999992370605,-21.7999992370605,L1211
3.90000009536743,18,-22.3999996185302,L1211
5.09999990463256,16.5,-23.2000007629394,L1211
5.09999990463256,16.5,-23.2000007629394,L1211
6.59999990463256,18.2999992370605,-24.7999992370605,L1211
6.59999990463256,19.2000007629394,-25.2999992370605,L1211
7.69999980926513,16.8999996185302,-26.5,L1211
-0.800000011920929,16.1000003814697,-27.2999992370605,L1211
-14.6999998092651,6.19999980926513,-27.7000007629394,L1211
-23.2000007629394,-8.39999961853027,-24.2999992370605,L1211
-23.6000003814697,-7,-23.2999992370605,L1211
-24.3999996185302,-6.59999990463256,-23.2999992370605,L1211
-24,-7.40000009536743,-27.2999992370605,L1211
-23.6000003814697,-8.30000019073486,-27.7000007629394,L1211
-25.6000003814697,-13.1999998092651,-28.8999996185302,L1211
-29.5,-13.3999996185302,-24.7999992370605,L1211
-29.6000003814697,-14.3999996185302,-23.6000003814697,L1211
-30,-11.6999998092651,-22.2000007629394,L1211
-27.8999996185302,-10.3999996185302,-18.5,L1211
-28.1000003814697,-2.79999995231628,-18.1000003814697,L1211
-28.5,-5,-18.1000003814697,L1211
-27.3999996185302,-0.699999988079071,-16.5,L1211
-1.10000002384185,-36.9399986267089,0.389999985694885,L1211
-6.5,-37.6899986267089,-8.27999973297119,L1211
-2.70000004768371,-37.7999992370605,-7.30000019073486,L1211
-3.09999990463256,-37.7999992370605,-7.30000019073486,L1211
-2.70000004768371,-37.4000015258789,-7.30000019073486,L1211
-6.59999990463256,-36.2000007629394,-3.09999990463256,L1211
-5.90000009536743,-35,-1.70000004768371,L1211
-6.40000009536743,-34.2000007629394,1.20000004768371,L1211
-3.29999995231628,-33,2.40000009536743,L1211
-2,-32,2.40000009536743,L1211
9.60000038146972,-25.3999996185302,2.79999995231628,L1211
22.2999992370605,-11.8000001907348,1,L1211
25.7999992370605,-5.80000019073486,-3.40000009536743,L1211
35,-6.40000009536743,-4.19999980926513,L1211
37.099998474121,-1,-9.80000019073486,L1211
33.599998474121,2.20000004768371,-12.8999996185302,L1211
29.8999996185302,-2.59999990463256,-12.8999996185302,L1211
31,-12.1000003814697,-9.39999961853027,L1211
27.6000003814697,-13.5,-5.09999990463256,L1211
27.7000007629394,-9.10000038146972,-3.79999995231628,L1211
26.8999996185302,-8.89999961853027,-3,L1211
26,-4.30000019073486,-2.59999990463256,L1211
25.3999996185302,12.6000003814697,-10.6000003814697,L1211
0.600000023841857,21.7999992370605,-17.2000007629394,L1211
1.10000002384185,21.2000007629394,-17.5,L1211
1.10000002384185,22.1000003814697,-18.7000007629394,L1211
2.5,20.7999992370605,-22.8999996185302,L1211
2.20000004768371,19.3999996185302,-22.3999996185302,L1211
6.90000009536743,15.6000003814697,-22.3999996185302,L1211
7,16.2000007629394,-22.3999996185302,L1211
6.40000009536743,17.7999992370605,-26.5,L1211
8.19999980926513,18.2000007629394,-26.1000003814697,L1211
8.5,17.7999992370605,-26.5,L1211
-9.10000038146972,13.3999996185302,-27.2999992370605,L1211
-22.6000003814697,2.09999990463256,-27.2999992370605,L1211
-23.2000007629394,-1.39999997615814,-25.2999992370605,L1211
-24.2999992370605,-4.5,-23.2000007629394,L1211
-24.7000007629394,-3.70000004768371,-22.7999992370605,L1211
-24.2000007629394,-4.09999990463256,-26.3999996185302,L1211
-23.7999992370605,-5.19999980926513,-27.6000003814697,L1211
-26.3999996185302,-8.89999961853027,-28.1000003814697,L1211
-31,-9.19999980926513,-24.2000007629394,L1211
-31.5,-10.1000003814697,-21.6000003814697,L1211
-31.5,-10.8000001907348,-19.7000007629394,L1211
-29.8999996185302,-7.19999980926513,-15.6000003814697,L1211
-29.1000003814697,-1.70000004768371,-16.7000007629394,L1211
-29.1000003814697,-2.09999990463256,-16.7000007629394,L1211
-6.32000017166137,-36.7599983215332,-5.51999998092651,L1211
-5.59999990463256,-37.4000015258789,-6.19999980926513,L1211
-5,-38.2000007629394,-4.59999990463256,L1211
-5.30000019073486,-38.2000007629394,-4,L1211
-5.30000019073486,-37.2999992370605,1,L1211
-6.19999980926513,-36,0.100000001490116,L1211
-6,-34.7000007629394,1.89999997615814,L1211
-5.59999990463256,-33.5,5.80000019073486,L1211
-2.59999990463256,-32.2000007629394,5.80000019073486,L1211
4.5,-29.7999992370605,5,L1211
19.7000007629394,-16.2000007629394,1.10000002384185,L1211
24.3999996185302,-7.5,-3.40000009536743,L1211
31.2999992370605,-6.09999990463256,-4.40000009536743,L1211
37.7999992370605,-5.69999980926513,-5.30000019073486,L1211
34.7999992370605,6.19999980926513,-12.8000001907348,L1211
30,0.200000002980232,-12.6999998092651,L1211
30.7000007629394,-9.69999980926513,-12.3999996185302,L1211
29.3999996185302,-13.1000003814697,-5.90000009536743,L1211
28.2999992370605,-12.8000001907348,-5.69999980926513,L1211
27.1000003814697,-10.3000001907348,-4.40000009536743,L1211
26.2999992370605,-9.10000038146972,-3.59999990463256,L1211
25.8999996185302,-1.79999995231628,-3.59999990463256,L1211
5.19999980926513,21.5,-16.7000007629394,L1211
-2,19.8999996185302,-18.2000007629394,L1211
0.100000001490116,20.7999992370605,-19,L1211
0.400000005960464,21.3999996185302,-19.8999996185302,L1211
5.69999980926513,19.7000007629394,-22,L1211
7.19999980926513,17.5,-22.5,L1211
8.10000038146972,15.6000003814697,-22.5,L1211
7.59999990463256,18.2000007629394,-23.7999992370605,L1211
7.09999990463256,18.2999992370605,-26.7999992370605,L1211
5.80000019073486,17.7999992370605,-27.2999992370605,L1211
5.30000019073486,14.6000003814697,-28.1000003814697,L1211
-18.8999996185302,8.10000038146972,-28.1000003814697,L1211
-26.2999992370605,-3.70000004768371,-22.6000003814697,L1211
-25.8999996185302,-4.40000009536743,-23,L1211
-26.3999996185302,-4.69999980926513,-21.5,L1211
-26.3999996185302,-4.80000019073486,-23.7999992370605,L1211
-26.3999996185302,-7.90000009536743,-25.5,L1211
-26.7999992370605,-9.30000019073486,-26.2999992370605,L1211
-27.6000003814697,-13.6000003814697,-26.7000007629394,L1211
-31.2999992370605,-8.60000038146972,-24,L1211
-32.2000007629394,-10.5,-22,L1211
-31.3999996185302,-9.10000038146972,-18.7999992370605,L1211
-30,-4.59999990463256,-16.8999996185302,L1211
-30,-4.09999990463256,-16.1000003814697,L1211
-30.3999996185302,-2.79999995231628,-15.6999998092651,L1211
-4.84999990463256,-37.2000007629394,-1.22000002861022,L1211
-8.30000019073486,-38.1599998474121,-6.26000022888183,L1211
-5.09999990463256,-37.9000015258789,-5.59999990463256,L1211
-3.20000004768371,-38.2999992370605,-5,L1211
-2.40000009536743,-37.9000015258789,-5,L1211
-5.69999980926513,-36.2000007629394,-0.5,L1211
-5.59999990463256,-35.2999992370605,2.09999990463256,L1211
-8.39999961853027,-34.099998474121,3.79999995231628,L1211
-4.09999990463256,-32.4000015258789,4.19999980926513,L1211
-1.5,-31.6000003814697,3.40000009536743,L1211
18.8999996185302,-17.6000003814697,2.20000004768371,L1211
25.2000007629394,-7.59999990463256,-0.600000023841857,L1211
28.1000003814697,-5.09999990463256,-3.40000009536743,L1211
36.5,-4.40000009536743,-8.39999961853027,L1211
33.9000015258789,6.19999980926513,-10.8000001907348,L1211
30.1000003814697,-3.09999990463256,-11.3999996185302,L1211
30.6000003814697,-11.1999998092651,-11.8000001907348,L1211
29,-14.8999996185302,-8.80000019073486,L1211
27.7000007629394,-11.3999996185302,-6.19999980926513,L1211
26.3999996185302,-10.8000001907348,-3.29999995231628,L1211
25.6000003814697,-7.90000009536743,-3.09999990463256,L1211
26,3.90000009536743,-4.19999980926513,L1211
7.5,22.5,-14,L1211
0.300000011920928,21.7999992370605,-16.7000007629394,L1211
2.40000009536743,22.8999996185302,-16.7000007629394,L1211
2.29999995231628,22.8999996185302,-20.6000003814697,L1211
5,18.7999992370605,-22,L1211
5.09999990463256,17,-22.7999992370605,L1211
6,16.2999992370605,-22.7999992370605,L1211
5.90000009536743,17.7999992370605,-23.2000007629394,L1211
10.1999998092651,18.8999996185302,-25.2000007629394,L1211
9.80000019073486,18.3999996185302,-25.6000003814697,L1211
7.69999980926513,15.3000001907348,-26,L1211
-23.1000003814697,4.19999980926513,-26.7999992370605,L1211
-26.5,-1.89999997615814,-22.8999996185302,L1211
-26.2000007629394,-7.09999990463256,-21.7000007629394,L1211
-26.6000003814697,-4.80000019073486,-21.7000007629394,L1211
-25.7999992370605,-3.79999995231628,-24.6000003814697,L1211
-25,-4.80000019073486,-27,L1211
-25.3999996185302,-5.80000019073486,-27.8999996185302,L1211
-30.7999992370605,-8.60000038146972,-24.7999992370605,L1211
-31.5,-9,-23.7000007629394,L1211
-31.8999996185302,-8.30000019073486,-22.3999996185302,L1211
-29.7999992370605,-3.90000009536743,-16.8999996185302,L1211
-29,-1.29999995231628,-18.1000003814697,L1211
-29.3999996185302,-0.800000011920929,-16.7999992370605,L1211
-29.7999992370605,-5.90000009536743,-14.3000001907348,L1211
-8.82999992370605,-35.8600006103515,-6.53999996185302,L1211
-6.61999988555908,-36.9900016784668,-10.4600000381469,L1211
-0.600000023841857,-37.2000007629394,-8.80000019073486,L1211
-5.69999980926513,-37.599998474121,-7.80000019073486,L1211
-3.70000004768371,-37.599998474121,-4.40000009536743,L1211
-5.5,-37.2000007629394,-1.20000004768371,L1211
-5.90000009536743,-35.7999992370605,0.800000011920929,L1211
-7.69999980926513,-34.5,3.40000009536743,L1211
-3,-33.7000007629394,5.5,L1211
-3.59999990463256,-32.9000015258789,5.5,L1211
0,-31.1000003814697,5.09999990463256,L1211
15.3000001907348,-21.6000003814697,4.19999980926513,L1211
25.5,-3.29999995231628,-2.59999990463256,L1211
28.2000007629394,-2.79999995231628,-6.5,L1211
32.7000007629394,-2.79999995231628,-5.69999980926513,L1211
35.9000015258789,1.60000002384185,-8,L1211
31.7000007629394,1.60000002384185,-14,L1211
28.3999996185302,-5.5,-13.3000001907348,L1211
28.6000003814697,-13.3999996185302,-12.1000003814697,L1211
28.6000003814697,-13,-8.5,L1211
27.7000007629394,-12,-5.30000019073486,L1211
26.3999996185302,-11.6000003814697,-4.80000019073486,L1211
25.1000003814697,-8.5,-3.90000009536743,L1211
21,13.1999998092651,-12.8000001907348,L1211
7.80000019073486,22.2000007629394,-14,L1211
1.89999997615814,20.6000003814697,-18,L1211
-2.29999995231628,20.6000003814697,-18.7000007629394,L1211
-0.600000023841857,21,-21.3999996185302,L1211
0.200000002980232,17.5,-23.5,L1211
4.5,15.8000001907348,-24.2999992370605,L1211
5.30000019073486,15.3999996185302,-23.5,L1211
6.19999980926513,16.2000007629394,-23.1000003814697,L1211
4.40000009536743,17.5,-25.3999996185302,L1211
6.40000009536743,16.7000007629394,-27.6000003814697,L1211
6.5,16.2000007629394,-28,L1211
6.80000019073486,13.6999998092651,-28,L1211
-22.8999996185302,3.40000009536743,-27.5,L1211
-26.3999996185302,-6.5,-22.5,L1211
-26.8999996185302,-5.80000019073486,-21.2000007629394,L1211
-27.2999992370605,-6.19999980926513,-20.7999992370605,L1211
-26.8999996185302,-3.5,-24.3999996185302,L1211
-26.5,-4.09999990463256,-25.3999996185302,L1211
-26.5,-7.59999990463256,-26.6000003814697,L1211
-29.2999992370605,-13,-24.7999992370605,L1211
-31.3999996185302,-10.8000001907348,-23.2000007629394,L1211
-32.7999992370605,-11.5,-20.7999992370605,L1211
-32.4000015258789,-10.5,-19.2999992370605,L1211
-31.1000003814697,-7.30000019073486,-15.6999998092651,L1211
-29.8999996185302,-1,-16.7999992370605,L1211
-29.5,-0.300000011920928,-17.6000003814697,L1211
-29.1000003814697,0,-16.2999992370605,L1211
-6.17000007629394,-36.6399993896484,-1.35000002384185,L1211
-6.21999979019165,-37.7200012207031,-5.67000007629394,L1211
-3.90000009536743,-38.2000007629394,-4.80000019073486,L1211
-6.19999980926513,-38.599998474121,-4.19999980926513,L1211
-2.90000009536743,-38.2000007629394,-6.19999980926513,L1211
-5.40000009536743,-37,-1.70000004768371,L1211
-5.40000009536743,-36.099998474121,-0.5,L1211
-5.09999990463256,-34.7999992370605,1.10000002384185,L1211
-4.69999980926513,-34,2.90000009536743,L1211
-3.5,-33.099998474121,3.70000004768371,L1211
0.800000011920929,-31.2999992370605,3.70000004768371,L1211
12.6000003814697,-24.1000003814697,2.59999990463256,L1211
23.7000007629394,-10.6000003814697,0,L1211
27.8999996185302,-5.30000019073486,-4.5,L1211
31.3999996185302,-6.40000009536743,-6.69999980926513,L1211
35.2999992370605,0.200000002980232,-10.6999998092651,L1211
35.2999992370605,1.89999997615814,-11.8999996185302,L1211
29.1000003814697,-5.09999990463256,-12.3000001907348,L1211
29.3999996185302,-16.2999992370605,-9.10000038146972,L1211
29,-12.8999996185302,-9.10000038146972,L1211
27.7999992370605,-10.3999996185302,-4.09999990463256,L1211
26.8999996185302,-11.3999996185302,-4.59999990463256,L1211
25.6000003814697,-4.80000019073486,-4.69999980926513,L1211
25.2000007629394,1.89999997615814,-6.69999980926513,L1211
13.8000001907348,19.2000007629394,-13.6000003814697,L1211
2,21.5,-16.2000007629394,L1211
0.899999976158142,21.5,-16.8999996185302,L1211
-0.5,21.8999996185302,-20.2000007629394,L1211
5.19999980926513,21.1000003814697,-21.3999996185302,L1211
3.5,17,-22.7999992370605,L1211
6.40000009536743,14.6999998092651,-23.6000003814697,L1211
4.09999990463256,14.6999998092651,-23.6000003814697,L1211
6.69999980926513,15.8999996185302,-27.3999996185302,L1211
7.40000009536743,16.2999992370605,-26.8999996185302,L1211
8.19999980926513,16.2999992370605,-27.7999992370605,L1211
0.899999976158142,15.1000003814697,-28.2000007629394,L1211
-10,14.6999998092651,-27.7999992370605,L1211
-27.5,-5.30000019073486,-22.2999992370605,L1211
-27.2999992370605,-7.5,-20.8999996185302,L1211
-27.7000007629394,-7.5,-20.2000007629394,L1211
-27.7000007629394,-6.19999980926513,-21.1000003814697,L1211
-27.2999992370605,-5,-23.7000007629394,L1211
-26.8999996185302,-9.89999961853027,-25,L1211
-27.7000007629394,-10.3999996185302,-26.2999992370605,L1211
-32.2000007629394,-10.3999996185302,-23.7000007629394,L1211
-32,-10.5,-22.3999996185302,L1211
-32.9000015258789,-10.5,-21.1000003814697,L1211
-30.5,-13.1000003814697,-18.5,L1211
-29.7999992370605,-7.80000019073486,-13.8999996185302,L1211
-31.1000003814697,-8.39999961853027,-13.6999998092651,L1211
-30.2000007629394,-1.39999997615814,-14.5,L1211
-2.74000000953674,-37.2299995422363,-2.80999994277954,L1211
-6.46999979019165,-36.599998474121,-10.6099996566772,L1211
-5.59999990463256,-37.4000015258789,-6.80000019073486,L1211
-6.19999980926513,-38.2000007629394,-4.59999990463256,L1211
-3.79999995231628,-38.2000007629394,-4,L1211
-7.59999990463256,-37.4000015258789,1.10000002384185,L1211
-7.90000009536743,-35.7000007629394,1.5,L1211
-9.19999980926513,-34.4000015258789,2.40000009536743,L1211
-4.30000019073486,-33.599998474121,4.09999990463256,L1211
-5.80000019073486,-32.7000007629394,5,L1211
-1,-31,5.80000019073486,L1211
12.8000001907348,-23.7000007629394,1.60000002384185,L1211
24.6000003814697,-6.5,-1.79999995231628,L1211
27.2999992370605,-4.30000019073486,-4.80000019073486,L1211
31.5,-7.80000019073486,-4.80000019073486,L1211
36.2999992370605,0.400000005960464,-10.8000001907348,L1211
34.7999992370605,0.100000001490116,-12.6000003814697,L1211
27.1000003814697,-2.40000009536743,-12.8000001907348,L1211
28.1000003814697,-15.8999996185302,-9.39999961853027,L1211
28.1000003814697,-12.3000001907348,-8.89999961853027,L1211
26.7999992370605,-13.8999996185302,-4.40000009536743,L1211
25.6000003814697,-13.8999996185302,-4,L1211
24.7000007629394,-9.19999980926513,-4,L1211
24.7000007629394,1.20000004768371,-7.09999990463256,L1211
15,19.2000007629394,-12.5,L1211
2.70000004768371,21.7000007629394,-16.2000007629394,L1211
-0.200000002980232,21.6000003814697,-18.1000003814697,L1211
2.29999995231628,21.6000003814697,-21,L1211
3.09999990463256,18.1000003814697,-23.1000003814697,L1211
5,15.1999998092651,-23.6000003814697,L1211
5.59999990463256,14.8000001907348,-23.6000003814697,L1211
5.59999990463256,14.8000001907348,-23.2000007629394,L1211
4.09999990463256,18.2000007629394,-24.7000007629394,L1211
3.79999995231628,18.6000003814697,-26,L1211
8.10000038146972,17.2999992370605,-26.7999992370605,L1211
1.70000004768371,16.1000003814697,-27.2000007629394,L1211
-11.3999996185302,12,-26.7999992370605,L1211
-26.7000007629394,-6,-22.1000003814697,L1211
-26.1000003814697,-4.19999980926513,-21.7999992370605,L1211
-26.1000003814697,-1,-21.3999996185302,L1211
-26.1000003814697,-1.89999997615814,-23.7000007629394,L1211
-26.1000003814697,-2.79999995231628,-25.2000007629394,L1211
-27.2000007629394,-10.8999996185302,-25.6000003814697,L1211
-28,-11.3000001907348,-26,L1211
-32.2000007629394,-12.1999998092651,-21.7999992370605,L1211
-32.7999992370605,-9,-20.7999992370605,L1211
-32.2999992370605,-10.3000001907348,-19.8999996185302,L1211
-28.1000003814697,-7.80000019073486,-16.6000003814697,L1211
-29.3999996185302,-5.30000019073486,-16.1000003814697,L1211
-29.7999992370605,-5,-16.1000003814697,L1211
-28.2000007629394,0.400000005960464,-15.6999998092651,L1211
-3.76999998092651,-36.7900009155273,-6.65000009536743,L1211
-4.73000001907348,-38.310001373291,-7.09999990463256,L1211
-4.19999980926513,-38.2000007629394,-5.40000009536743,L1211
-4.19999980926513,-38.599998474121,-6.19999980926513,L1211
-3.09999990463256,-38.2000007629394,-4.69999980926513,L1211
-7.80000019073486,-37,-0.699999988079071,L1211
-5.30000019073486,-35.599998474121,1.29999995231628,L1211
-6.5,-34.7999992370605,2.90000009536743,L1211
-3.5,-34,4.5,L1211
-4.69999980926513,-32.599998474121,4.90000009536743,L1211
-0.699999988079071,-30.8999996185302,4.09999990463256,L1211
10,-25.5,2.90000009536743,L1211
24.7999992370605,-6.30000019073486,-1.39999997615814,L1211
26.8999996185302,-5.09999990463256,-5.19999980926513,L1211
31.7999992370605,-9.5,-5.69999980926513,L1211
35.9000015258789,2,-10.8000001907348,L1211
35,1.10000002384185,-12.5,L1211
29.7000007629394,0,-13,L1211
29.8999996185302,-14.6999998092651,-11.5,L1211
29.5,-12.5,-10.1999998092651,L1211
28.6000003814697,-12.1000003814697,-5.19999980926513,L1211
27.7000007629394,-10.8000001907348,-4.80000019073486,L1211
26.3999996185302,-6.5,-3.59999990463256,L1211
25.6000003814697,11,-9.80000019073486,L1211
7.30000019073486,21.2000007629394,-14.6000003814697,L1211
2.79999995231628,21,-16.7999992370605,L1211
0.100000001490116,21,-19.5,L1211
2.09999990463256,20.6000003814697,-21.8999996185302,L1211
1.39999997615814,19.2000007629394,-22.5,L1211
2.40000009536743,13.8000001907348,-23.8999996185302,L1211
3.29999995231628,14.8000001907348,-23.8999996185302,L1211
4.09999990463256,14.8000001907348,-23.8999996185302,L1211
5.5,17,-25.5,L1211
4.09999990463256,17,-26.8999996185302,L1211
5.19999980926513,17.5,-27.7000007629394,L1211
4.80000019073486,16.7000007629394,-27.7000007629394,L1211
-12.1999998092651,11.5,-27.2999992370605,L1211
-27.3999996185302,-8.39999961853027,-21.2000007629394,L1211
-27.5,-7.30000019073486,-20.2000007629394,L1211
-27.3999996185302,-6.30000019073486,-20.2000007629394,L1211
-27,-4.09999990463256,-22.2000007629394,L1211
-26.6000003814697,-3.59999990463256,-24.6000003814697,L1211
-27,-7.90000009536743,-25.7999992370605,L1211
-27.3999996185302,-9.5,-25.7999992370605,L1211
-29.6000003814697,-13.3999996185302,-23.8999996185302,L1211
-32,-10.3999996185302,-21.2000007629394,L1211
-33,-11.5,-19.2000007629394,L1211
-31.7999992370605,-9.19999980926513,-17.2999992370605,L1211
-31,-4.80000019073486,-15.1999998092651,L1211
-30.6000003814697,-3.59999990463256,-14.8000001907348,L1211
-30.6000003814697,-1.89999997615814,-15.1999998092651,L1211
-1.87999999523162,-37.5900001525878,-1.27999997138977,L1211
-4.90000009536743,-38.5800018310546,-4.76000022888183,L1211
-2.90000009536743,-38.099998474121,-5.40000009536743,L1211
-5.59999990463256,-38.5,-5.40000009536743,L1211
-2.90000009536743,-38.099998474121,-5.40000009536743,L1211
-6.40000009536743,-36.9000015258789,1.5,L1211
-6.90000009536743,-36,1.60000002384185,L1211
-7,-34.7000007629394,5,L1211
-4.5,-33.5,5.80000019073486,L1211
-2.29999995231628,-32.2000007629394,6.59999990463256,L1211
4.40000009536743,-30.5,5.40000009536743,L1211
21.3999996185302,-13.8999996185302,1.79999995231628,L1211
25.3999996185302,-5.69999980926513,-1.60000002384185,L1211
30.3999996185302,-4.19999980926513,-3.70000004768371,L1211
36.7999992370605,-7.19999980926513,-4.69999980926513,L1211
34,6.19999980926513,-13.3000001907348,L1211
33.2000007629394,2.09999990463256,-13.3999996185302,L1211
30.1000003814697,-7.80000019073486,-12.8000001907348,L1211
30.5,-16.2000007629394,-8.89999961853027,L1211
27.7000007629394,-16.2999992370605,-6.40000009536743,L1211
27.2000007629394,-11.1999998092651,-5.09999990463256,L1211
26.3999996185302,-11,-3.70000004768371,L1211
25.5,-10.1000003814697,-3.70000004768371,L1211
25.1000003814697,-0.300000011920928,-7.80000019073486,L1211
7.69999980926513,18.7999992370605,-17.2000007629394,L1211
0.200000002980232,20.2999992370605,-17.5,L1211
-1.29999995231628,20.2999992370605,-18.2999992370605,L1211
0.100000001490116,19.8999996185302,-22,L1211
4.69999980926513,16.2999992370605,-24.1000003814697,L1211
1.89999997615814,12.3999996185302,-25.1000003814697,L1211
5.40000009536743,11.1999998092651,-25.5,L1211
3,12.8999996185302,-25.1000003814697,L1211
5,14.3000001907348,-28.1000003814697,L1211
8.10000038146972,13.8000001907348,-28.6000003814697,L1211
5.80000019073486,13.8000001907348,-29,L1211
-1.29999995231628,11.5,-29.7999992370605,L1211
-8.10000038146972,11.3000001907348,-29.7999992370605,L1211
-26,-2.40000009536743,-23.3999996185302,L1211
-27.2000007629394,-7.90000009536743,-20.8999996185302,L1211
-26.7999992370605,-6.5,-20.1000003814697,L1211
-27.2000007629394,-6.30000019073486,-20.5,L1211
-26.2999992370605,-6.30000019073486,-24.5,L1211
-25.8999996185302,-7.09999990463256,-26.2999992370605,L1211
-27.1000003814697,-10.1999998092651,-26.2999992370605,L1211
-29.2999992370605,-11.1999998092651,-25.3999996185302,L1211
-31.6000003814697,-11.6000003814697,-21.2000007629394,L1211
-32.5,-10.3000001907348,-20.3999996185302,L1211
-32.5,-9,-18.2000007629394,L1211
-29.7000007629394,-4.19999980926513,-16,L1211
-29.8999996185302,-5.19999980926513,-15.6000003814697,L1211
-30.7000007629394,-3.70000004768371,-15.6000003814697,L1211
-30.7000007629394,-1,-16,L1211
-5.57000017166137,-36.75,0.479999989271163,L1211
-8.32999992370605,-38.4399986267089,-4.67999982833862,L1211
0.5,-38.4000015258789,-1.89999997615814,L1211
-6.19999980926513,-38.7999992370605,-3.59999990463256,L1211
-2.29999995231628,-38.4000015258789,-2,L1211
-6.09999990463256,-37.2000007629394,-0.600000023841857,L1211
-5.40000009536743,-36.2000007629394,-0.200000002980232,L1211
-7.5,-34.5,2.59999990463256,L1211
-3.29999995231628,-33.7000007629394,3.5,L1211
-6.90000009536743,-32.9000015258789,3.5,L1211
2.59999990463256,-30.7999992370605,1.60000002384185,L1211
12,-23.7999992370605,1,L1211
23.6000003814697,-3.90000009536743,-4.09999990463256,L1211
24.2000007629394,-7.90000009536743,-6.5,L1211
32.4000015258789,-6.69999980926513,-8.30000019073486,L1211
36.7000007629394,3,-13,L1211
31.5,8.60000038146972,-14.5,L1211
27.6000003814697,-6.09999990463256,-15,L1211
28.1000003814697,-13.3999996185302,-13.1999998092651,L1211
28.8999996185302,-11.8000001907348,-6,L1211
27.8999996185302,-10.1999998092651,-2.90000009536743,L1211
27.1000003814697,-6.19999980926513,-3.20000004768371,L1211
26.7000007629394,-4.40000009536743,-2.79999995231628,L1211
22.7000007629394,13.6000003814697,-10.3999996185302,L1211
3.70000004768371,22.5,-15.6000003814697,L1211
-3.40000009536743,22.1000003814697,-18.5,L1211
-0.300000011920928,21.2999992370605,-19.7000007629394,L1211
0,20.5,-21.7000007629394,L1211
